COLUMN_NAME	LABEL	LEGAL_VALUES
BOSM_NAT_NTAX	Number of distinct native taxa within the cladoceran family Bosminidae (coarse and fine net samples combined)	
BOSM_NAT_PBIO	Percent of biomass represented by native individuals within the cladoceran family Bosminidae (coarse and fine net samples combined)	
BOSM_NAT_PDEN	Percent of density (indiv./L) of native individuals within the cladoceran family Bosminidae (coarse and fine net samples combined)	
BOSM_NAT_PIND	Percent of native individuals within the cladoceran family Bosminidae (coarse and fine net samples combined)	
BOSM_NAT_PTAX	Percent of distinct native taxa within the cladoceran family Bosminidae (coarse and fine net samples combined)	
BOSM_NIND	Number of individuals within the cladoceran family Bosminidae (coarse and fine net samples combined)	
BOSM_NTAX	Number of distinct taxa within the cladoceran family Bosminidae (coarse and fine net samples combined)	
BOSM_PBIO	Percent of biomass represented by individuals within the cladoceran family Bosminidae (coarse and fine net samples combined)	
BOSM_PDEN	Percent of density (indiv./L) of individuals within the cladoceran family Bosminidae (coarse and fine net samples combined)	
BOSM_PIND	Percent of individuals within the cladoceran family Bosminidae (coarse and fine net samples combined)	
BOSM_PTAX	Percent of total distinct taxa that are within the cladoceran family Bosminidae (coarse and fine net samples combined)	
BOSM300_BIO	Biomass represented by individuals within the cladoceran family Bosminidae in the 300-count subsampless (coarse and fine net subsamples combined)	
BOSM300_NAT_BIO	Biomass represented by native individuals within the cladoceran family Bosminidae in the 300-count subsamples (coarse and fine net subsamples combined)	
BOSM300_NAT_NIND	Number of native individuals within the cladoceran family Bosminidae in the 300-count subsamples (coarse and fine net samples combined)	
BOSM300_NAT_NTAX	Number of distinct native taxa within the cladoceran family Bosminidae in the 300-count subsamples (coarse and fine net samples combined)	
BOSM300_NAT_PBIO	Percent of biomass represented by native individuals within the cladoceran family Bosminidae in the 300-count subsamples (coarse and fine net samples combined)	
BOSM300_NAT_PIND	Percent of native individuals within the cladoceran family Bosminidae in the 300-count subsamples (coarse and fine net samples combined)	
BOSM300_NAT_PTAX	Percent of distinct native taxa within the cladoceran family Bosminidae in the 300-count subsamples (coarse and fine net samples combined)	
BOSM300_NIND	Number of individuals within the cladoceran family Bosminidae in the 300-coount subsamples (coarse and fine net samples combined)	
BOSM300_NTAX	Number of distinct taxa within the cladoceran family Bosminidae in the 300-count subsamples (coarse and fine net samples combined)	
BOSM300_PBIO	Percent of biomass represented by individuals within the cladoceran family Bosminidae in the 300-count subsamples (coarse and fine net samples combined)	
BOSM300_PIND	Percent of individuals within the cladoceran family Bosminidae in the 300-coount subsamples (coarse and fine net samples combined)	
BOSM300_PTAX	Percent of total distinct taxa that are within the cladoceran family Bosminidae in the 300-count subsamples (coarse and fine net samples combined)	
CALAN_BIO	Biomass represented by individuals within the copepod order Calanoidea (coarse and fine net samples combined)	
CALAN_DEN	Density (indiv./L) of individuals within the copepod order Calanoidea (coarse and fine net samples combined)	
CALAN_NAT_BIO	Biomass represented by native individuals within the copepod order Calanoidea (coarse and fine net samples combined)	
CALAN_NAT_DEN	Density (indiv./L) of native individuals within the copepod order Calanoidea (coarse and fine net samples combined)	
CALAN_NAT_NIND	Number of native individuals within the order Calanoidea (coarse and fine net samples combined) 	
CALAN_NAT_NTAX	Number of distinct native taxa within the copepod order Calanoidea (coarse and fine net samples combined)	
CALAN_NAT_PBIO	Percent of biomass represented by native individuals within the order Calanoidea (coarse and fine net samples combined)	
CALAN_NAT_PDEN	Percent of density (indiv./L) of native individuals within the copepod order Calanoidea (coarse and fine net samples combined)	
CALAN_NAT_PIND	Percent of native individuals within the order Calanoidea (coarse and fine net samples combined) 	
CALAN_NAT_PTAX	Percent of distinct native taxa within the order Calanoidea (coarse and fine net samples combined) 	
CALAN_NIND	Number of individuals within the order Calanoidea (coarse and fine net samples combined) 	
CALAN_NTAX	Number of distinct taxa within the copepod order Calanoidea (coarse and fine net samples combined)	
CALAN_PBIO	Percent of biomass represented by individuals within the order Calanoidea (coarse and fine net samples combined)	
CALAN_PDEN	Percent of density (indiv./L) of individuals within the copepod order Calanoidea (coarse and fine net samples combined)	
CALAN_PIND	Percent of individuals within the order Calanoidea (coarse and fine net samples combined) 	
CALAN_PTAX	Percent of distinct taxa within the order Calanoidea (coarse and fine net samples combined) 	
CALAN300_BIO	Biomass represented by individuals within the copepod order Calanoidea based on 300-count subsampless (coarse and fine net subsamples combined)	
CALAN300_NAT_BIO	Biomass represented by native individuals within the copepod order Calanoidea in the 300-count subsamples (coarse and fine net subsamples combined)	
CALAN300_NAT_NIND	Number of native individuals within the order Calanoidea in the 300-count subsamples (coarse and fine net samples combined) 	
CALAN300_NAT_NTAX	Number of distinct native taxa within the copepod order Calanoidea in the 300-count subsamples (coarse and fine net samples combined)	
CALAN300_NAT_PBIO	Percent of biomass represented by native individuals within the order Calanoidea in the 300-count subsamples (coarse and fine net samples combined)	
CALAN300_NAT_PIND	Percent of native individuals within the order Calanoidea in the 300-count subsamples (coarse and fine net samples combined) 	
CALAN300_NAT_PTAX	Percent of distinct native taxa within the order Calanoidea in the 300-count subsamples (coarse and fine net samples combined) 	
CALAN300_NIND	Number of individuals within the order Calanoidea in the 300-count subsamples (coarse and fine net samples combined) 	
CALAN300_NTAX	Number of distinct taxa within the copepod order Calanoidea in the 300-count subsamples (coarse and fine net samples combined)	
CALAN300_PBIO	Percent of biomass represented by individuals within the order Calanoidea in the 300-count subsamples (coarse and fine net samples combined)	
CALAN300_PIND	Percent of individuals within the order Calanoidea in the 300-count subsamples (coarse and fine net samples combined) 	
CALAN300_PTAX	Percent of distinct taxa within the order Calanoidea in the 300-count subsamples (coarse and fine net samples combined) 	
CLAD_BIO	Biomass represented by individuals within the suborder Cladocera (coarse and fine net samples combined)	
CLAD_DEN	Density (indiv./L) of individuals within the suborder Cladocera (coarse and fine net samples combined)	
CLAD_HERB_BIO	Biomass represented by individuals within the suborder Cladocera that are herbivores	
CLAD_HERB_DEN	Density (indiv./L) of individuals within the suborder Cladocera that are herbivores (coarse and fine net samples combined)	
CLAD_HERB_NIND	Number of individuals within the suborder Cladocera that are herbivores (coarse and fine net samples combined)	
CLAD_HERB_NTAX	Number of distinct cladoceran taxa that are herbivores (coarse and fine net samples combined)	
CLAD_HERB_PBIO	Percent of biomass represented by individuals within the suborder Cladocera that are herbivores (coarse and fine net samples combined)	
CLAD_HERB_PDEN	Percent of density (indiv./L) of individuals within the suborder Cladocera that are herbivores (coarse and fine net samples combined)	
CLAD_HERB_PIND	Percent of individuals within the suborder Cladocera that are herbivores (coarse and fine net samples combined)	
CLAD_HERB_PTAX	Percent of distinct taxa within the suborder Cladocera that are herbivores (coarse and fine net samples combined)	
CLAD_HERB300_BIO	Biomass represented by individuals within the subclass Cladocera that are herbivores in the 300-count subsamples (coarse and fine net samples combined)	
CLAD_HERB300_NIND	Number of individuals within the suborder Cladocera that are herbivores in the 300-count subsamples (coarse and fine net samples combined)	
CLAD_HERB300_NTAX	Number of distinct cladoceran taxa that are herbivores in the 300-count subsamples (coarse and fine net samples combined)	
CLAD_HERB300_PBIO	Percent of biomass represented by individuals within the suborder Cladocera that are herbivores in the 300-coount subsamples (coarse and fine net samples combined)	
CLAD_HERB300_PIND	Percent of individuals within the suborder Cladocera that are herbivores in the 300-count subsamples (coarse and fine net samples combined)	
CLAD_HERB300_PTAX	Percent of distinct taxa within the suborder Cladocera that are herbivores in the 300-count subsamples (coarse and fine net samples combined)	
CLAD_NAT_BIO	Biomass represented by native individuals within the suborder Cladocera (coarse and fine net samples combined)	
CLAD_NAT_DEN	Density (indiv./L) of native individuals within the suborder Cladocera (coarse and fine net samples combined)	
CLAD_NAT_NIND	Number of native individuals within the suborder Cladocera (coarse and fine net samples combined)	
CLAD_NAT_NTAX	Number of distinct native taxa within the subclass Cladocera (coarse and fine net samples combined)	
CLAD_NAT_PBIO	Percent of biomass represented by native individuals within the suborder Cladocera (coarse and fine net samples combined)	
CLAD_NAT_PDEN	Percent of density (indiv./L) of native individuals within the suborder Cladocera (coarse and fine net samples combined)	
CLAD_NAT_PIND	Percent of native individuals within the suborder Cladocera (coarse and fine net samples combined)	
CLAD_NAT_PTAX	Percent of native taxa within the suborder Cladocera (coarse and fine net samples combined)	
CLAD_NIND	Number of individuals within the suborder Cladocera (coarse and fine net samples combined)	
CLAD_NTAX	Number of distinct taxa within the subclass Cladocera (coarse and fine net samples combined)	
CLAD_OMNI_BIO	Biomass represented by individuals within the suborder Cladocera that are omnivores	
CLAD_OMNI_DEN	Density (indiv./L) of individuals within the suborder Cladocera that are omnivores (coarse and fine net samples combined)	
CLAD_OMNI_NIND	Number of individuals within the suborder Cladocera that are omnivores (coarse and fine net samples combined)	
CLAD_OMNI_NTAX	Number of distinct cladoceran taxa that are omnivores (coarse and fine net samples combined)	
CLAD_OMNI_PBIO	Percent of biomass represented by individuals within the suborder Cladocera that are omnivores (coarse and fine net samples combined)	
CLAD_OMNI_PDEN	Percent of density (indiv./L) of individuals within the suborder Cladocera that are omnivores (coarse and fine net samples combined)	
CLAD_OMNI_PIND	Percent of individuals within the suborder Cladocera that are omnivores (coarse and fine net samples combined)	
CLAD_OMNI_PTAX	Percent of distinct taxa within the suborder Cladocera that are omnivores (coarse and fine net samples combined)	
CLAD_OMNI300_BIO	Biomass represented by individuals within the subclass Cladocera that are omnivores in the 300-count subsamples (coarse and fine net samples combined)	
CLAD_OMNI300_NIND	Number of individuals within the suborder Cladocera that are omnivores in the 300-count subsamples (coarse and fine net samples combined)	
CLAD_OMNI300_NTAX	Number of distinct cladoceran taxa that are omnivores in the 300-count subsamples (coarse and fine net samples combined)	
CLAD_OMNI300_PBIO	Percent of biomass represented by individuals within the suborder Cladocera that are omnivores in the 300-coount subsamples (coarse and fine net samples combined)	
CLAD_OMNI300_PIND	Percent of individuals within the suborder Cladocera that are omnivores in the 300-count subsamples (coarse and fine net samples combined)	
CLAD_OMNI300_PTAX	Percent of distinct taxa within the suborder Cladocera that are omnivores in the 300-count subsamples (coarse and fine net samples combined)	
CLAD_PBIO	Percent of biomass represented by individuals within the suborder Cladocera (coarse and fine net samples combined)	
CLAD_PDEN	Percent of density (indiv./L) of individuals within the suborder Cladocera (coarse and fine net samples combined)	
CLAD_PIND	Percent of individuals within the suborder Cladocera (coarse and fine net samples combined)	
CLAD_PRED_BIO	Biomass represented by individuals within the suborder Cladocera that are predators	
CLAD_PRED_DEN	Density (indiv.L) of individuals within the suborder Cladocera that are predators (coarse and fine net samples combined)	
CLAD_PRED_NIND	Number of individuals within the suborder Cladocera that are predators (coarse and fine net samples combined)	
CLAD_PRED_NTAX	Number of distinct cladoceran taxa that are predators (coarse and fine net samples combined)	
CLAD_PRED_PBIO	Percent of biomass represented by individuals within the suborder Cladocera that are predators (coarse and fine net samples combined)	
CLAD_PRED_PDEN	Percent of density (indiv.L) of individuals within the suborder Cladocera that are predators (coarse and fine net samples combined)	
CLAD_PRED_PIND	Percent of individuals within the suborder Cladocera that are predators (coarse and fine net samples combined)	
CLAD_PRED_PTAX	Percent of distinct taxa within the suborder Cladocera that are predators (coarse and fine net samples combined)	
CLAD_PRED300_BIO	Biomass represented by individuals within the subclass Cladocera that are predators in the 300-count subsamples (coarse and fine net samples combined)	
CLAD_PRED300_NIND	Number of individuals within the suborder Cladocera that are predators in the 300-count subsamples (coarse and fine net samples combined)	
CLAD_PRED300_NTAX	Number of distinct cladoceran taxa that are predators in the 300-count subsamples (coarse and fine net samples combined)	
CLAD_PRED300_PBIO	Percent of biomass represented by individuals within the suborder Cladocera that are predators in the 300-coount subsamples (coarse and fine net samples combined)	
CLAD_PRED300_PIND	Percent of individuals within the suborder Cladocera that are predators in the 300-count subsamples (coarse and fine net samples combined)	
CLAD_PRED300_PTAX	Percent of distinct taxa within the suborder Cladocera that are predators in the 300-count subsamples (coarse and fine net samples combined)	
CLAD_PTAX	Percent of distinct taxa within the suborder Cladocera (coarse and fine net samples combined)	
CLAD300_BIO	Biomass represented by individuals within the suborder Cladocera in 300-count subsamples (coarse and fine net subsamples combined)	
CLAD300_NAT_BIO	Biomass represented bynative individuals within the suborder Cladocera in the 300-count subsamples (coarse and fine net subsamples combined)	
CLAD300_NAT_NIND	Number of native individuals within the suborder Cladocera in the 300-coount subsamples (coarse and fine net samples combined)	
CLAD300_NAT_NTAX	Number of distinct native taxa within the suborder Cladocera in the 300-count subsamples (coarse and fine net samples combined)	
CLAD300_NAT_PBIO	Percent of biomass represented by native individuals within the suborder Cladocera in the 300-count subsamples (coarse and fine net samples combined)	
CLAD300_NAT_PIND	Percent of native individuals within the suborder Cladocera in the 300-coount subsamples (coarse and fine net samples combined)	
CLAD300_NAT_PTAX	Percent of native taxa within the suborder Cladocera in the 300-count subsamples (coarse and fine net samples combined)	
CLAD300_NIND	Number of individuals within the suborder Cladocera in the 300-count subsamples (coarse and fine net samples combined)	
CLAD300_NTAX	Number of distinct taxa within the suborder Cladocera in the 300-count subsamples (coarse and fine net samples combined)	
CLAD300_PBIO	Percent of biomass represented by individuals within the suborder Cladocera in the 300-count subsamples (coarse and fine net samples combined)	
CLAD300_PIND	Percent of individuals within the suborder Cladocera in the 300-count subsamples (coarse and fine net samples combined)	
CLAD300_PTAX	Percent of distinct taxa within the suborder Cladocera in the 300-count subsamples (coarse and fine net samples combined)	
COARSE_BIO	Biomass represented by individuals of larger-sized taxa (NET_SIZECLS_NEW=COARSE; coarse and fine net samples combined) 	
COARSE_DEN	Density (indiv./L) of individuals within larger-sized taxa (NET_SIZECLS_NEW=COARSE; coarse and fine net samples combined) 	
COARSE_NAT_BIO	Biomass represented by individuals of native larger-sized taxa (NET_SIZECLS_NEW=COARSE; coarse and fine net samples combined) 	
COARSE_NAT_DEN	Density (indiv./L) of native individuals within larger-sized taxa (NET_SIZECLS_NEW=COARSE; coarse and fine net samples combined) 	
COARSE_NAT_NIND	Number of native individuals within larger-sized taxa (NET_SIZECLS_NEW=COARSE; coarse and fine net samples combined)	
COARSE_NAT_NTAX	Number of distinct larger-sized native taxa (NET_SIZECLS_NEW=COARSE; coarse and fine net samples combined)	
COARSE_NAT_PBIO	Percent of biomass represented by native individuals of larger-sized taxa (NET_SIZECLS_NEW=COARSE; coarse and fine net samples combined) 	
COARSE_NAT_PDEN	Percent of density (indiv./L) of native individuals within larger-sized taxa (NET_SIZECLS_NEW=COARSE; coarse and fine net samples combined) 	
COARSE_NAT_PIND	Percent of native individuals within larger-sized taxa (NET_SIZECLS_NEW=COARSE; coarse and fine net samples combined)	
COARSE_NAT_PTAX	Percent of distinct larger-sized native taxa (NET_SIZECLS_NEW=COARSE; coarse and fine net samples combined) 	
COARSE_NIND	Number of individuals within larger-sized taxa (NET_SIZECLS_NEW=COARSE; coarse and fine net samples combined)	
COARSE_NTAX	Number of distinct larger-sized taxa (NET_SIZECLS_NEW=COARSE; coarse and fine net samples combined)	
COARSE_PBIO	Percent of biomass represented by individuals of larger-sized taxa (NET_SIZECLS_NEW=COARSE; coarse and fine net samples combined) 	
COARSE_PDEN	Percent of density (indiv./L) of individuals within larger-sized taxa (NET_SIZECLS_NEW=COARSE; coarse and fine net samples combined) 	
COARSE_PIND	Percent of individuals within larger-sized taxa (NET_SIZECLS_NEW=COARSE; coarse and fine net samples combined)	
COARSE_PTAX	Percent of distinct larger-sized taxa (NET_SIZECLS_NEW=COARSE; coarse and fine net samples combined) 	
COARSE300_BIO	Biomass represented by individuals of larger-sized taxa (NET_SIZECLS_NEW=COARSE) in the 300-count subsamples (coarse and fine net subsamples combined) 	
COARSE300_NAT_BIO	Biomass represented by native individuals of larger-sized taxa (NET_SIZECLS_NEW=COARSE) in the 300-count subsamples (coarse and fine net subsamples combined) 	
COARSE300_NAT_NIND	Number of native individuals within larger-sized taxa (NET_SIZECLS_NEW=COARSE) in the 300-count subsamples (coarse and fine net samples combined)	
COARSE300_NAT_NTAX	Number of distinct native larger-sized taxa (NET_SIZECLS_NEW=COARSE) in the 300-count subsamples (coarse and fine net samples combined)	
COARSE300_NAT_PBIO	Percent of biomass represented by native individuals of larger-sized taxa (NET_SIZECLS_NEW=COARSE) in the 300-count subsamples (coarse and fine net samples combined) 	
COARSE300_NAT_PIND	Percent of native individuals within larger-sized taxa (NET_SIZECLS_NEW=COARSE) in the 300-count subsamples (coarse and fine net samples combined)	
COARSE300_NAT_PTAX	Percent of distinct larger-sized native taxa (NET_SIZECLS_NEW=COARSE) in the 300-count subsamples (coarse and fine net samples combined) 	
COARSE300_NIND	Number of individuals within larger-sized taxa (NET_SIZECLS_NEW=COARSE) in the 300-count subsamples (coarse and fine net samples combined)	
COARSE300_NTAX	Number of distinct larger-sized taxa (NET_SIZECLS_NEW=COARSE) in the 300-count subsamples (coarse and fine net samples combined)	
COARSE300_PBIO	Percent of biomass represented by individuals of larger-sized taxa (NET_SIZECLS_NEW=COARSE) in the 300-count subsamples (coarse and fine net samples combined) 	
COARSE300_PIND	Percent of individuals within larger-sized taxa (NET_SIZECLS_NEW=COARSE) in the 300-count subsamples (coarse and fine net samples combined)	
COARSE300_PTAX	Percent of distinct larger-sized taxa (NET_SIZECLS_NEW=COARSE) in the 300-count subsamples (coarse and fine net samples combined) 	
COLLO_BIO	Biomass represented by individuals within the rotifer order Collothecaceae (coarse and fine net samples combined)	
COLLO_DEN	Density (indiv./L) of individuals within the rotifer order Collothecaceae (coarse and fine net samples combined)	
COLLO_NIND	Number of individuals within the rotifer order Collothecaceae (coarse and fine net samples combined)	
COLLO_NTAX	Number of distinct taxa within the rotifer order Collothecaceae (coarse and fine net samples combined)	
COLLO_PBIO	Percent of biomass represented by individuals within the rotifer order Collothecaceae (coarse and fine net samples combined)	
COLLO_PDEN	Percent of density (indiv./L) of individuals within the rotifer order Collothecaceae (coarse and fine net samples combined)	
COLLO_PIND	Percent of individuals within the rotifer order Collothecaceae (coarse and fine net samples combined)	
COLLO_PTAX	Percent of distinct taxa within the rotifer order Collothecaceae (coarse and fine net samples combined)	
COLLO300_BIO	Biomass represented by individuals within the rotifer order Collothecaceae in the 300-count subsamples (coarse and fine net subsamples combined)	
COLLO300_NIND	Number of individuals within the rotifer order Collothecaceae in the 300-count subsamples (coarse and fine net samples combined)	
COLLO300_NTAX	Number of distinct taxa within the rotifer order Collothecaceae in the 300-count subsamples (coarse and fine net samples combined)	
COLLO300_PBIO	Percent of biomass represented by individuals within the rotifer order Collothecaceae in the 300-count subsamples (coarse and fine net samples combined)	
COLLO300_PIND	Percent of individuals within the rotifer order Collothecaceae in the 300-count subsamples (coarse and fine net samples combined)	
COLLO300_PTAX	Percent of distinct taxa within the rotifer order Collothecaceae in the 300-count subsamples (coarse and fine net samples combined)	
COPE_BIO	Biomass represented by individuals within the subclass Copepoda (coarse and fine net samples combined)	
COPE_DEN	Density (indiv./L) of individuals within the subclass Copepoda (coarse and fine net samples combined)	
COPE_HERB_BIO	Biomass represented by individuals within the subclass Copepoda that are herbivores	
COPE_HERB_DEN	Density (indiv.L) of individuals within the subclass Copepoda that are herbivores (coarse and fine net samples combined)	
COPE_HERB_NIND	Number of individuals within the subclass Copepoda that are herbivores (coarse and fine net samples combined)	
COPE_HERB_NTAX	Number of distinct copepod taxa that are herbivores (coarse and fine net samples combined)	
COPE_HERB_PBIO	Percent of biomass represented by individuals within the subclass Copepoda that are herbivores (coarse and fine net samples combined)	
COPE_HERB_PDEN	Percent of density (indiv.L) of individuals within the subclass Copepoda that are herbivores (coarse and fine net samples combined)	
COPE_HERB_PIND	Percent of individuals within the subclass Copepoda that are herbivores (coarse and fine net samples combined)	
COPE_HERB_PTAX	Percent of distinct taxa within the subclass Copepoda that are herbivores (coarse and fine net samples combined)	
COPE_HERB300_BIO	Biomass represented by individuals within the subclass Copepoda that are herbivores in the 300-count subsamples (coarse and fine net samples combined)	
COPE_HERB300_NIND	Number of individuals within the subclass Copepoda that are herbivores in the 300-count subsamples (coarse and fine net samples combined)	
COPE_HERB300_NTAX	Number of distinct copepod taxa that are herbivores in the 300-count subsamples (coarse and fine net samples combined)	
COPE_HERB300_PBIO	Percent of biomass represented by individuals within the subclass Copepoda that are herbivores in the 300-coount subsamples (coarse and fine net samples combined)	
COPE_HERB300_PIND	Percent of individuals within the subclass Copepoda that are herbivores in the 300-count subsamples (coarse and fine net samples combined)	
COPE_HERB300_PTAX	Percent of distinct taxa within the subclass Copepoda that are herbivores in the 300-count subsamples (coarse and fine net samples combined)	
COPE_NAT_BIO	Biomass represented by native individuals within the subclass Copepoda (coarse and fine net samples combined)	
COPE_NAT_DEN	Density (indiv./L) of native individuals within the subclass Copepoda (coarse and fine net samples combined)	
COPE_NAT_NIND	Number of native individuals within the subclass Copepoda (coarse and fine net samples combined) 	
COPE_NAT_NTAX	Number of distinct native taxa within the subclass Copepoda (coarse and fine net samples combined)	
COPE_NAT_PBIO	Percent of biomass represented by native individuals within the subclass Copepoda (coarse and fine net samples combined)	
COPE_NAT_PDEN	Percent of density (indiv./L) of native individuals within the subclass Copepoda (coarse and fine net samples combined)	
COPE_NAT_PIND	Percent of native individuals within the subclass Copepoda (coarse and fine net samples combined) 	
COPE_NAT_PTAX	Percent of distinct native taxa within the subclass Copepoda (coarse and fine net samples combined) 	
COPE_NIND	Number of individuals within the subclass Copepoda (coarse and fine net samples combined) 	
COPE_NTAX	Number of distinct taxa within the subclass Copepoda (coarse and fine net samples combined)	
COPE_OMNI_BIO	Biomass represented by individuals within the subclass Copepoda that are omnivores	
COPE_OMNI_DEN	Density (indiv.L) of individuals within the subclass Copepoda that are omnivores (coarse and fine net samples combined)	
COPE_OMNI_NIND	Number of individuals within the subclass Copepoda that are omnivores (coarse and fine net samples combined)	
COPE_OMNI_NTAX	Number of distinct copepod taxa that are omnivores (coarse and fine net samples combined)	
COPE_OMNI_PBIO	Percent of biomass represented by individuals within the subclass Copepoda that are omnivores (coarse and fine net samples combined)	
COPE_OMNI_PDEN	Percent of density (indiv.L) of individuals within the subclass Copepoda that are omnivores (coarse and fine net samples combined)	
COPE_OMNI_PIND	Percent of individuals within the subclass Copepoda that are omnivores (coarse and fine net samples combined)	
COPE_OMNI_PTAX	Percent of distinct taxa within the subclass Copepoda that are omnivores (coarse and fine net samples combined)	
COPE_OMNI300_BIO	Biomass represented by individuals within the subclass Copepoda that are omnivores in the 300-count subsamples (coarse and fine net samples combined)	
COPE_OMNI300_NIND	Number of individuals within the subclass Copepoda that are omnivores in the 300-count subsamples (coarse and fine net samples combined)	
COPE_OMNI300_NTAX	Number of distinct copepod taxa that are omnivores in the 300-count subsamples (coarse and fine net samples combined)	
COPE_OMNI300_PBIO	Percent of biomass represented by individuals within the subclass Copepoda that are omnivores in the 300-coount subsamples (coarse and fine net samples combined)	
COPE_OMNI300_PIND	Percent of individuals within the subclass Copepoda that are omnivores in the 300-count subsamples (coarse and fine net samples combined)	
COPE_OMNI300_PTAX	Percent of distinct taxa within the subclass Copepoda that are omnivores in the 300-count subsamples (coarse and fine net samples combined)	
COPE_PBIO	Percent of biomass represented by individuals within the subclass Copepoda (coarse and fine net samples combined)	
COPE_PDEN	Percent of density (indiv./L) of individuals within the subclass Copepoda (coarse and fine net samples combined)	
COPE_PIND	Percent of individuals within the subclass Copepoda (coarse and fine net samples combined) 	
COPE_PRED_BIO	Biomass represented by individuals within the subclass Copepoda that are predators	
COPE_PRED_DEN	Density (indiv.L) of individuals within the subclass Copepoda that are predators (coarse and fine net samples combined)	
COPE_PRED_NIND	Number of individuals within the subclass Copepoda that are predators (coarse and fine net samples combined)	
COPE_PRED_NTAX	Number of distinct copepod taxa that are predators (coarse and fine net samples combined)	
COPE_PRED_PBIO	Percent of biomass represented by individuals within the subclass Copepoda that are predators (coarse and fine net samples combined)	
COPE_PRED_PDEN	Percent of density (indiv.L) of individuals within the subclass Copepoda that are predators (coarse and fine net samples combined)	
COPE_PRED_PIND	Percent of individuals within the subclass Copepoda that are predators (coarse and fine net samples combined)	
COPE_PRED_PTAX	Percent of distinct taxa within the subclass Copepoda that are predators (coarse and fine net samples combined)	
COPE_PRED300_BIO	Biomass represented by individuals within the subclass Copepoda that are predators in the 300-count subsamples (coarse and fine net samples combined)	
COPE_PRED300_NIND	Number of individuals within the subclass Copepoda that are predators in the 300-count subsamples (coarse and fine net samples combined)	
COPE_PRED300_NTAX	Number of distinct copepod taxa that are predators in the 300-count subsamples (coarse and fine net samples combined)	
COPE_PRED300_PBIO	Percent of biomass represented by individuals within the subclass Copepoda that are predators in the 300-coount subsamples (coarse and fine net samples combined)	
COPE_PRED300_PIND	Percent of individuals within the subclass Copepoda that are predators in the 300-count subsamples (coarse and fine net samples combined)	
COPE_PRED300_PTAX	Percent of distinct taxa within the subclass Copepoda that are predators in the 300-count subsamples (coarse and fine net samples combined)	
COPE_PTAX	Percent of distinct taxa within the subclass Copepoda (coarse and fine net samples combined) 	
